"MATCH_ID","SEASON","DATE_TIME","YEAR","HOME_TEAM","AWAY_TEAM","STADIUM","Cities","HOME_TEAM_SCORE","AWAY_TEAM_SCORE","Winner","PENALTY_SHOOT_OUT","ATTENDANCE"
"mt696","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","Club Brugge KV","FC Porto","Jan Breydel Stadion","Brugge","1","2","Away","0","23325"
"mt697","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","Leicester City","FC København","King Power Stadium","Leicester","1","0","Home","0","31037"
"mt698","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","FC København","Leicester City","Telia Parken","København","0","0","Draw","0","34146"
"mt699","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","FC Porto","Club Brugge KV","Estádio do Dragão","Porto","1","0","Home","0","32310"
"mt700","2016-2017","22-NOV-16 07.45.00.000000000 PM","2016","FC København","FC Porto","Telia Parken","København","0","0","Draw","0","32036"
"mt701","2016-2017","22-NOV-16 07.45.00.000000000 PM","2016","Leicester City","Club Brugge KV","King Power Stadium","Leicester","2","1","Home","0","31443"
"mt702","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","Club Brugge KV","FC København","Jan Breydel Stadion","Brugge","0","2","Away","0","18981"
"mt703","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","FC Porto","Leicester City","Estádio do Dragão","Porto","5","0","Home","0","39310"
"mt704","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Juventus","Sevilla FC","Allianz Stadium","Turin","0","0","Draw","0","33261"
"mt705","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Olympique Lyon","Dinamo Zagreb","Groupama Stadium","Décines-Charpieu","3","0","Home","0","43754"
"mt706","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","Dinamo Zagreb","Juventus","Maksimir","Zagreb","0","4","Away","0","23875"
"mt707","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","Sevilla FC","Olympique Lyon","Ramón Sánchez Pizjuán","Sevilla","1","0","Home","0","36741"
"mt708","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","Dinamo Zagreb","Sevilla FC","Maksimir","Zagreb","0","1","Away","0","6021"
"mt709","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","Olympique Lyon","Juventus","Groupama Stadium","Décines-Charpieu","0","1","Away","0","53907"
"mt710","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","Juventus","Olympique Lyon","Allianz Stadium","Turin","1","1","Draw","0","40356"
"mt711","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","Sevilla FC","Dinamo Zagreb","Ramón Sánchez Pizjuán","Sevilla","4","0","Home","0","35215"
"mt712","2016-2017","22-NOV-16 07.45.00.000000000 PM","2016","Dinamo Zagreb","Olympique Lyon","Maksimir","Zagreb","0","1","Away","0","7834"
"mt713","2016-2017","22-NOV-16 07.45.00.000000000 PM","2016","Sevilla FC","Juventus","Ramón Sánchez Pizjuán","Sevilla","1","3","Away","0","38942"
"mt714","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","Juventus","Dinamo Zagreb","Allianz Stadium","Turin","2","0","Home","0","39380"
"mt715","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","Olympique Lyon","Sevilla FC","Groupama Stadium","Décines-Charpieu","0","0","Draw","0","52423"
"mt716","2016-2017","14-FEB-17 07.45.00.000000000 PM","2017","SL Benfica","Borussia Dortmund","Estádio da Luz","Lisbon","1","0","Home","0","55124"
"mt717","2016-2017","14-FEB-17 07.45.00.000000000 PM","2017","Paris Saint-Germain","FC Barcelona","Parc des Princes","Paris","4","0","Home","0","46484"
"mt718","2016-2017","15-FEB-17 07.45.00.000000000 PM","2017","Real Madrid","SSC Napoli","Santiago Bernabéu","Madrid","3","1","Home","0","78000"
"mt719","2016-2017","15-FEB-17 07.45.00.000000000 PM","2017","Bayern München","Arsenal FC","Allianz Arena","Munich","5","1","Home","0","70000"
"mt720","2016-2017","21-FEB-17 07.45.00.000000000 PM","2017","Manchester City","AS Monaco","Etihad Stadium","Manchester","5","3","Home","0","53351"
"mt721","2016-2017","21-FEB-17 07.45.00.000000000 PM","2017","Bayer Leverkusen","Atlético Madrid","BayArena","Leverkusen","2","4","Away","0","29300"
"mt722","2016-2017","22-FEB-17 07.45.00.000000000 PM","2017","FC Porto","Juventus","Estádio do Dragão","Porto","0","2","Away","0","49229"
"mt723","2016-2017","22-FEB-17 07.45.00.000000000 PM","2017","Sevilla FC","Leicester City","Ramón Sánchez Pizjuán","Sevilla","2","1","Home","0","38834"
"mt724","2016-2017","07-MAR-17 07.45.00.000000000 PM","2017","SSC Napoli","Real Madrid","Diego Maradona","Naples","1","3","Away","0","56695"
"mt725","2016-2017","07-MAR-17 07.45.00.000000000 PM","2017","Arsenal FC","Bayern München","Emirates Stadium","London","1","5","Away","0","59911"
"mt726","2016-2017","08-MAR-17 07.45.00.000000000 PM","2017","Borussia Dortmund","SL Benfica","Signal Iduna Park","Dortmund","4","0","Home","0","65849"
"mt727","2016-2017","08-MAR-17 07.45.00.000000000 PM","2017","FC Barcelona","Paris Saint-Germain","Spotify Camp Nou","Barcelona","6","1","Home","0","96290"
"mt728","2016-2017","14-MAR-17 07.45.00.000000000 PM","2017","Juventus","FC Porto","Allianz Stadium","Turin","1","0","Home","0","41161"
"mt729","2016-2017","14-MAR-17 07.45.00.000000000 PM","2017","Leicester City","Sevilla FC","King Power Stadium","Leicester","2","0","Home","0","31520"
"mt730","2016-2017","15-MAR-17 07.45.00.000000000 PM","2017","AS Monaco","Manchester City","Stade Louis II","Monaco","3","1","Home","0","15700"
"mt731","2016-2017","15-MAR-17 07.45.00.000000000 PM","2017","Atlético Madrid","Bayer Leverkusen","Vicente Calderón","Madrid","0","0","Draw","0","49133"
"mt732","2016-2017","11-APR-17 07.45.00.000000000 PM","2017","Juventus","FC Barcelona","Allianz Stadium","Turin","3","0","Home","0","41092"
"mt733","2016-2017","12-APR-17 05.45.00.000000000 PM","2017","Borussia Dortmund","AS Monaco","Signal Iduna Park","Dortmund","2","3","Away","0","65849"
"mt734","2016-2017","12-APR-17 07.45.00.000000000 PM","2017","Atlético Madrid","Leicester City","Vicente Calderón","Madrid","1","0","Home","0","51423"
"mt735","2016-2017","12-APR-17 07.45.00.000000000 PM","2017","Bayern München","Real Madrid","Allianz Arena","Munich","1","2","Away","0","70000"
"mt736","2016-2017","18-APR-17 07.45.00.000000000 PM","2017","Leicester City","Atlético Madrid","King Power Stadium","Leicester","1","1","Draw","0","31548"
"mt737","2016-2017","18-APR-17 07.45.00.000000000 PM","2017","Real Madrid","Bayern München","Santiago Bernabéu","Madrid","4","2","Home","0","78346"
"mt738","2016-2017","19-APR-17 07.45.00.000000000 PM","2017","FC Barcelona","Juventus","Spotify Camp Nou","Barcelona","0","0","Draw","0","96290"
"mt739","2016-2017","19-APR-17 07.50.00.000000000 PM","2017","AS Monaco","Borussia Dortmund","Stade Louis II","Monaco","3","1","Home","0","17135"
"mt740","2016-2017","02-MAY-17 07.45.00.000000000 PM","2017","Real Madrid","Atlético Madrid","Santiago Bernabéu","Madrid","3","0","Home","0","77609"
"mt741","2016-2017","03-MAY-17 07.45.00.000000000 PM","2017","AS Monaco","Juventus","Stade Louis II","Monaco","0","2","Away","0","16762"
"mt742","2016-2017","09-MAY-17 07.45.00.000000000 PM","2017","Juventus","AS Monaco","Allianz Stadium","Turin","2","1","Home","0","40244"
"mt743","2016-2017","10-MAY-17 07.45.00.000000000 PM","2017","Atlético Madrid","Real Madrid","Vicente Calderón","Madrid","2","1","Home","0","53422"
"mt744","2016-2017","03-JUN-17 07.45.00.000000000 PM","2017","Juventus","Real Madrid","Millennium","Cardiff","1","4","Away","0","65842"
